code,year,month,temp_max_abs
C0E7,2017,8,36.6
C0E7,2017,9,30.8
C0E7,2017,10,29.9
C0E7,2017,11,21.4
C0E7,2017,12,19.0
C018,2017,1,18.2
C018,2017,2,20.2
C018,2017,3,26.8
C018,2017,4,24.2
C018,2017,5,29.1
C018,2017,6,32.1
C018,2017,7,37.2
C018,2017,8,34.3
C018,2017,9,25.7
C018,2017,10,28.4
C018,2017,11,23.4
C018,2017,12,20.0
C0DC,2017,1,21.6
C0DC,2017,2,22.6
C0DC,2017,3,29.2
C0DC,2017,4,30.3
C0DC,2017,5,36.6
C0DC,2017,6,40.0
C0DC,2017,7,39.3
C0DC,2017,8,38.3
C0DC,2017,9,31.4
C0DC,2017,10,31.0
C0DC,2017,11,23.8
C0DC,2017,12,21.4
C071,2017,1,18.5
C071,2017,2,17.5
C071,2017,3,23.5
C071,2017,4,25.9
C071,2017,5,31.7
C071,2017,6,35.3
C071,2017,7,33.4
C071,2017,8,34.3
C071,2017,9,28.6
C071,2017,10,26.2
C071,2017,11,20.0
C071,2017,12,16.4
C0EC,2017,1,20.0
C0EC,2017,2,19.8
C0EC,2017,3,25.8
C0EC,2017,4,28.7
C0EC,2017,5,34.1
C0EC,2017,6,37.8
C0EC,2017,7,37.1
C0EC,2017,8,36.2
C0EC,2017,9,30.0
C0EC,2017,10,29.3
C0EC,2017,11,22.4
C0EC,2017,12,18.9
C0DE,2017,1,19.2
C0DE,2017,2,19.5
C0DE,2017,3,27.7
C0DE,2017,4,28.6
C0DE,2017,5,33.6
C0DE,2017,6,37.0
C0DE,2017,7,37.1
C0DE,2017,8,35.5
C0DE,2017,9,25.4
C0DE,2017,10,26.1
C0DE,2017,11,19.9
C0DE,2017,12,17.8
C017,2017,1,21.6
C017,2017,2,20.2
C017,2017,3,26.0
C017,2017,4,29.2
C017,2017,5,33.6
C017,2017,6,37.5
C017,2017,7,37.2
C017,2017,8,37.4
C017,2017,9,30.3
C017,2017,10,29.3
C017,2017,11,23.6
C017,2017,12,20.1
C0F4,2017,1,21.8
C0F4,2017,2,20.8
C0F4,2017,3,26.0
C0F4,2017,4,28.9
C0F4,2017,5,33.2
C0F4,2017,6,38.2
C0F4,2017,7,37.0
C0F4,2017,8,36.4
C0F4,2017,9,29.8
C0F4,2017,10,29.6
C0F4,2017,11,23.8
C0F4,2017,12,20.6
C0D1,2017,1,18.9
C0D1,2017,2,19.0
C0D1,2017,3,27.1
C0D1,2017,4,27.1
C0D1,2017,5,34.7
C0D1,2017,6,37.0
C0D1,2017,7,36.9
C0D1,2017,8,36.2
C0D1,2017,9,29.8
C0D1,2017,10,29.3
C0D1,2017,11,21.2
C0D1,2017,12,18.1
C043,2017,1,19.6
C043,2017,2,20.7
C043,2017,3,27.3
C043,2017,4,28.1
C043,2017,5,35.0
C043,2017,6,37.2
C043,2017,7,36.9
C043,2017,8,36.5
C043,2017,9,32.1
C043,2017,10,29.3
C043,2017,11,22.4
C043,2017,12,18.8
C0D2,2017,1,19.4
C0D2,2017,2,20.6
C0D2,2017,3,28.2
C0D2,2017,4,29.2
C0D2,2017,5,36.1
C0D2,2017,6,39.8
C0D2,2017,7,37.4
C0D2,2017,8,37.6
C0D2,2017,9,30.2
C0D2,2017,10,29.2
C0D2,2017,11,21.3
C0D2,2017,12,18.8
C007,2017,1,20.7
C007,2017,2,20.0
C007,2017,3,25.3
C007,2017,4,24.1
C007,2017,5,29.1
C007,2017,6,35.1
C007,2017,7,36.1
C007,2017,8,35.9
C007,2017,9,27.3
C007,2017,10,28.3
C007,2017,11,23.3
C007,2017,12,20.3
C0D0,2017,1,16.9
C0D0,2017,2,19.7
C0D0,2017,3,27.2
C0D0,2017,4,27.8
C0D0,2017,5,33.6
C0D0,2017,6,36.9
C0D0,2017,7,34.7
C0D0,2017,8,34.6
C0D0,2017,9,29.3
C0D0,2017,10,29.6
C0D0,2017,11,20.2
C0D0,2017,12,16.5
C064,2017,1,19.7
C064,2017,2,19.3
C064,2017,3,25.4
C064,2017,4,24.0
C064,2017,5,30.2
C064,2017,6,36.4
C064,2017,7,35.6
C064,2017,8,35.3
C064,2017,9,27.8
C064,2017,10,27.6
C064,2017,11,22.8
C064,2017,12,19.4
C028,2017,1,15.4
C028,2017,2,18.8
C028,2017,3,26.1
C028,2017,4,26.5
C028,2017,5,33.8
C028,2017,6,35.6
C028,2017,7,34.4
C028,2017,8,35.7
C028,2017,9,27.7
C028,2017,10,26.7
C028,2017,11,18.2
C028,2017,12,15.4
C029,2017,1,20.5
C029,2017,2,20.5
C029,2017,3,27.2
C029,2017,4,29.0
C029,2017,5,35.1
C029,2017,6,39.4
C029,2017,7,37.9
C029,2017,8,37.6
C029,2017,9,30.6
C029,2017,10,29.4
C029,2017,11,22.2
C029,2017,12,19.8
C076,2018,1,15.8
C076,2018,2,17.0
C076,2018,3,19.1
C076,2018,4,26.4
C076,2018,5,25.8
C076,2018,6,32.9
C076,2018,7,31.7
C076,2018,8,36.4
C076,2018,9,32.6
C076,2018,10,26.3
C076,2018,11,18.3
C076,2018,12,16.7
C0A4,2018,1,15.1
C0A4,2018,2,15.8
C0A4,2018,3,18.9
C0A4,2018,4,25.0
C0A4,2018,5,25.6
C0A4,2018,6,32.7
C0A4,2018,7,32.3
C0A4,2018,8,37.4
C0A4,2018,9,32.2
C0A4,2018,10,25.6
C0A4,2018,11,17.4
C0A4,2018,12,17.1
C056,2018,1,15.8
C056,2018,2,16.2
C056,2018,3,16.8
C056,2018,4,25.7
C056,2018,5,24.6
C056,2018,6,30.6
C056,2018,7,30.8
C056,2018,8,35.3
C056,2018,9,31.2
C056,2018,10,26.0
C056,2018,11,17.7
C056,2018,12,17.5
C035,2018,1,15.7
C035,2018,2,16.9
C035,2018,3,16.8
C035,2018,4,25.6
C035,2018,5,23.7
C035,2018,6,29.4
C035,2018,7,28.9
C035,2018,8,33.7
C035,2018,9,30.7
C035,2018,10,25.7
C035,2018,11,17.1
C035,2018,12,17.9
C0A3,2018,1,16.1
C0A3,2018,2,16.6
C0A3,2018,3,19.7
C0A3,2018,4,23.6
C0A3,2018,5,25.2
C0A3,2018,6,32.6
C0A3,2018,7,32.3
C0A3,2018,8,34.1
C0A3,2018,9,31.8
C0A3,2018,10,24.9
C0A3,2018,11,16.1
C0A3,2018,12,18.0
C016,2018,1,15.6
C016,2018,2,16.8
C016,2018,3,17.9
C016,2018,4,25.8
C016,2018,5,24.7
C016,2018,6,31.5
C016,2018,7,30.3
C016,2018,8,35.2
C016,2018,9,31.5
C016,2018,10,26.0
C016,2018,11,17.8
C016,2018,12,16.9
C025,2018,1,15.0
C025,2018,2,16.1
C025,2018,3,17.3
C025,2018,4,24.6
C025,2018,5,24.4
C025,2018,6,29.9
C025,2018,7,28.2
C025,2018,8,33.5
C025,2018,9,31.2
C025,2018,10,25.5
C025,2018,11,16.3
C025,2018,12,16.8
C0A2,2018,1,14.6
C0A2,2018,2,16.4
C0A2,2018,3,17.1
C0A2,2018,4,23.4
C0A2,2018,5,23.5
C0A2,2018,6,29.6
C0A2,2018,7,28.2
C0A2,2018,8,33.3
C0A2,2018,9,31.3
C0A2,2018,10,25.6
C0A2,2018,11,15.8
C0A2,2018,12,17.2
C034,2018,1,17.3
C034,2018,2,17.0
C034,2018,3,19.3
C034,2018,4,24.2
C034,2018,5,26.4
C034,2018,6,32.2
C034,2018,7,32.3
C034,2018,8,36.7
C034,2018,9,33.4
C034,2018,10,25.7
C034,2018,11,16.8
C034,2018,12,18.4
C0AA,2018,1,15.2
C0AA,2018,2,16.1
C0AA,2018,3,16.8
C0AA,2018,4,25.4
C0AA,2018,5,24.3
C0AA,2018,6,30.8
C0AA,2018,7,30.8
C0AA,2018,8,35.2
C0AA,2018,9,31.5
C0AA,2018,10,26.0
C0AA,2018,11,17.6
C0AA,2018,12,16.8
C067,2018,1,19.2
C067,2018,2,20.2
C067,2018,3,19.6
C067,2018,4,29.4
C067,2018,5,26.0
C067,2018,6,30.8
C067,2018,7,31.3
C067,2018,8,37.7
C067,2018,9,34.7
C067,2018,10,30.2
C067,2018,11,21.7
C067,2018,12,21.1
C040,2018,1,16.4
C040,2018,2,16.5
C040,2018,3,19.0
C040,2018,4,26.2
C040,2018,5,25.3
C040,2018,6,31.3
C040,2018,7,31.6
C040,2018,8,37.1
C040,2018,9,31.8
C040,2018,10,26.3
C040,2018,11,18.3
C040,2018,12,17.9
C044,2018,1,15.0
C044,2018,2,14.9
C044,2018,3,15.6
C044,2018,4,24.0
C044,2018,5,22.6
C044,2018,6,28.9
C044,2018,7,27.1
C044,2018,8,32.0
C044,2018,9,29.9
C044,2018,10,24.5
C044,2018,11,16.7
C044,2018,12,15.4
C048,2018,1,12.0
C048,2018,2,12.2
C048,2018,3,15.4
C048,2018,4,20.5
C048,2018,5,21.6
C048,2018,6,28.7
C048,2018,7,29.1
C048,2018,8,31.9
C048,2018,9,28.7
C048,2018,10,20.3
C048,2018,11,13.6
C048,2018,12,15.2
C068,2018,1,15.6
C068,2018,2,17.0
C068,2018,3,17.8
C068,2018,4,24.5
C068,2018,5,24.1
C068,2018,6,30.2
C068,2018,7,29.8
C068,2018,8,34.9
C068,2018,9,32.7
C068,2018,10,26.0
C068,2018,11,16.3
C068,2018,12,17.7
C024,2018,1,12.3
C024,2018,2,12.4
C024,2018,3,14.2
C024,2018,4,20.8
C024,2018,5,21.7
C024,2018,6,28.2
C024,2018,7,28.1
C024,2018,8,32.0
C024,2018,9,28.4
C024,2018,10,21.8
C024,2018,11,13.3
C024,2018,12,14.7
C00A,2018,1,16.1
C00A,2018,2,16.1
C00A,2018,3,20.0
C00A,2018,4,23.2
C00A,2018,5,25.8
C00A,2018,6,32.6
C00A,2018,7,33.0
C00A,2018,8,36.0
C00A,2018,9,32.7
C00A,2018,10,25.3
C00A,2018,11,16.4
C00A,2018,12,17.6
C047,2018,1,11.5
C047,2018,2,12.4
C047,2018,3,14.3
C047,2018,4,21.4
C047,2018,5,21.6
C047,2018,6,27.7
C047,2018,7,27.3
C047,2018,8,30.8
C047,2018,9,27.6
C047,2018,10,20.7
C047,2018,11,11.7
C047,2018,12,14.2
C031,2018,1,17.0
C031,2018,2,18.4
C031,2018,3,21.1
C031,2018,4,24.8
C031,2018,5,26.8
C031,2018,6,34.2
C031,2018,7,35.1
C031,2018,8,37.4
C031,2018,9,34.8
C031,2018,10,27.7
C031,2018,11,17.6
C031,2018,12,17.3
C041,2018,1,15.2
C041,2018,2,16.0
C041,2018,3,18.7
C041,2018,4,23.0
C041,2018,5,25.0
C041,2018,6,31.2
C041,2018,7,31.5
C041,2018,8,34.7
C041,2018,9,31.7
C041,2018,10,25.5
C041,2018,11,16.5
C041,2018,12,17.3
C055,2018,1,15.1
C055,2018,2,16.0
C055,2018,3,16.3
C055,2018,4,25.1
C055,2018,5,24.3
C055,2018,6,30.4
C055,2018,7,29.6
C055,2018,8,33.9
C055,2018,9,30.4
C055,2018,10,26.2
C055,2018,11,17.2
C055,2018,12,16.8
C060,2018,1,14.9
C060,2018,2,16.1
C060,2018,3,18.8
C060,2018,4,23.5
C060,2018,5,25.6
C060,2018,6,32.5
C060,2018,7,32.4
C060,2018,8,35.3
C060,2018,9,32.4
C060,2018,10,25.1
C060,2018,11,16.6
C060,2018,12,14.7
C0A1,2018,1,14.3
C0A1,2018,2,13.9
C0A1,2018,3,17.1
C0A1,2018,4,23.4
C0A1,2018,5,22.6
C0A1,2018,6,29.4
C0A1,2018,7,31.2
C0A1,2018,8,33.3
C0A1,2018,9,30.0
C0A1,2018,10,23.2
C0A1,2018,11,16.2
C0A1,2018,12,15.6
C021,2018,1,12.0
C021,2018,2,13.2
C021,2018,3,14.7
C021,2018,4,20.8
C021,2018,5,21.6
C021,2018,6,27.8
C021,2018,7,29.2
C021,2018,8,32.9
C021,2018,9,28.9
C021,2018,10,22.5
C021,2018,11,14.1
C021,2018,12,14.9
C030,2018,1,15.1
C030,2018,2,17.2
C030,2018,3,18.0
C030,2018,4,25.4
C030,2018,5,25.5
C030,2018,6,31.5
C030,2018,7,31.3
C030,2018,8,36.3
C030,2018,9,32.9
C030,2018,10,26.4
C030,2018,11,17.3
C030,2018,12,18.8
C051,2018,1,19.1
C051,2018,2,19.0
C051,2018,3,19.6
C051,2018,4,28.6
C051,2018,5,26.5
C051,2018,6,31.8
C051,2018,7,32.0
C051,2018,8,37.1
C051,2018,9,33.6
C051,2018,10,29.4
C051,2018,11,21.2
C051,2018,12,21.4
C0A0,2018,1,14.3
C0A0,2018,2,15.6
C0A0,2018,3,17.4
C0A0,2018,4,25.5
C0A0,2018,5,24.0
C0A0,2018,6,30.4
C0A0,2018,7,29.6
C0A0,2018,8,33.4
C0A0,2018,9,31.0
C0A0,2018,10,25.0
C0A0,2018,11,17.2
C0A0,2018,12,16.1
C049,2018,1,15.6
C049,2018,2,16.0
C049,2018,3,19.5
C049,2018,4,26.7
C049,2018,5,25.3
C049,2018,6,32.4
C049,2018,7,33.0
C049,2018,8,36.5
C049,2018,9,33.2
C049,2018,10,25.8
C049,2018,11,16.9
C049,2018,12,17.0
C00B,2018,1,15.6
C00B,2018,2,14.8
C00B,2018,3,17.1
C00B,2018,4,24.9
C00B,2018,5,24.4
C00B,2018,6,30.6
C00B,2018,7,30.6
C00B,2018,8,36.3
C00B,2018,9,32.4
C00B,2018,10,25.6
C00B,2018,11,16.8
C00B,2018,12,17.1
C020,2018,1,15.4
C020,2018,2,15.4
C020,2018,3,18.4
C020,2018,4,24.8
C020,2018,5,24.8
C020,2018,6,32.3
C020,2018,7,33.1
C020,2018,8,36.0
C020,2018,9,32.8
C020,2018,10,25.2
C020,2018,11,17.3
C020,2018,12,16.7
C070,2018,1,11.4
C070,2018,2,13.4
C070,2018,3,16.8
C070,2018,4,23.5
C070,2018,5,22.2
C070,2018,6,30.0
C070,2018,7,28.8
C070,2018,8,32.6
C070,2018,9,28.8
C070,2018,10,23.3
C070,2018,11,14.6
C070,2018,12,13.6
C050,2018,1,16.8
C050,2018,2,16.2
C050,2018,3,20.5
C050,2018,4,26.1
C050,2018,5,26.8
C050,2018,6,33.8
C050,2018,7,33.9
C050,2018,8,37.0
C050,2018,9,34.1
C050,2018,10,26.4
C050,2018,11,18.9
C050,2018,12,18.4
C0B1,2018,1,18.7
C0B1,2018,2,19.4
C0B1,2018,3,19.5
C0B1,2018,4,29.4
C0B1,2018,5,24.0
C0B1,2018,6,29.4
C0B1,2018,7,31.2
C0B1,2018,8,36.8
C0B1,2018,9,34.2
C0B1,2018,10,26.9
C0B1,2018,11,20.7
C0B1,2018,12,18.7
C079,2018,1,19.4
C079,2018,2,21.1
C079,2018,3,19.8
C079,2018,4,29.2
C079,2018,5,25.5
C079,2018,6,30.8
C079,2018,7,29.6
C079,2018,8,38.4
C079,2018,9,34.4
C079,2018,10,29.2
C079,2018,11,22.1
C079,2018,12,20.0
C0C1,2018,1,19.8
C0C1,2018,2,20.9
C0C1,2018,3,20.7
C0C1,2018,4,31.1
C0C1,2018,5,27.2
C0C1,2018,6,31.3
C0C1,2018,7,33.1
C0C1,2018,8,38.6
C0C1,2018,9,36.9
C0C1,2018,10,31.2
C0C1,2018,11,24.8
C0C1,2018,12,21.1
C061,2018,1,18.9
C061,2018,2,19.1
C061,2018,3,18.5
C061,2018,4,28.7
C061,2018,5,22.9
C061,2018,6,27.6
C061,2018,7,27.8
C061,2018,8,36.0
C061,2018,9,34.6
C061,2018,10,27.8
C061,2018,11,21.0
C061,2018,12,19.7
C032,2018,1,19.2
C032,2018,2,20.6
C032,2018,3,19.5
C032,2018,4,29.4
C032,2018,5,26.4
C032,2018,6,30.5
C032,2018,7,31.6
C032,2018,8,37.8
C032,2018,9,34.9
C032,2018,10,30.4
C032,2018,11,22.0
C032,2018,12,19.6
C002,2018,1,21.0
C002,2018,2,20.2
C002,2018,3,20.6
C002,2018,4,30.7
C002,2018,5,25.3
C002,2018,6,29.5
C002,2018,7,30.2
C002,2018,8,35.4
C002,2018,9,34.8
C002,2018,10,28.8
C002,2018,11,23.4
C002,2018,12,19.5
C0C2,2018,1,18.0
C0C2,2018,2,19.4
C0C2,2018,3,19.1
C0C2,2018,4,28.9
C0C2,2018,5,26.0
C0C2,2018,6,29.8
C0C2,2018,7,30.4
C0C2,2018,8,36.8
C0C2,2018,9,33.5
C0C2,2018,10,28.6
C0C2,2018,11,21.3
C0C2,2018,12,19.4
C069,2018,1,19.7
C069,2018,2,20.6
C069,2018,3,19.9
C069,2018,4,28.7
C069,2018,5,25.1
C069,2018,6,28.2
C069,2018,7,28.9
C069,2018,8,31.1
C069,2018,9,30.9
C069,2018,10,27.3
C069,2018,11,23.0
C069,2018,12,20.0
C0B6,2018,1,18.2
C0B6,2018,2,20.8
C0B6,2018,3,19.6
C0B6,2018,4,29.8
C0B6,2018,5,27.7
C0B6,2018,6,31.7
C0B6,2018,7,31.5
C0B6,2018,8,35.9
C0B6,2018,9,33.3
C0B6,2018,10,29.5
C0B6,2018,11,22.1
C0B6,2018,12,18.7
C0BE,2018,1,19.7
C0BE,2018,2,20.2
C0BE,2018,3,20.3
C0BE,2018,4,30.6
C0BE,2018,5,25.7
C0BE,2018,6,29.0
C0BE,2018,7,28.6
C0BE,2018,8,32.1
C0BE,2018,9,34.7
C0BE,2018,10,28.8
C0BE,2018,11,23.4
C0BE,2018,12,19.9
C065,2018,1,15.5
C065,2018,2,14.8
C065,2018,3,14.6
C065,2018,4,24.8
C065,2018,5,21.6
C065,2018,6,26.0
C065,2018,7,27.0
C065,2018,8,32.3
C065,2018,9,30.5
C065,2018,10,25.5
C065,2018,11,17.6
C065,2018,12,18.0
C003,2018,1,20.9
C003,2018,2,20.7
C003,2018,3,20.2
C003,2018,4,29.7
C003,2018,5,24.7
C003,2018,6,30.8
C003,2018,7,31.5
C003,2018,8,38.7
C003,2018,9,35.4
C003,2018,10,29.8
C003,2018,11,23.1
C003,2018,12,20.9
C039,2018,1,19.8
C039,2018,2,19.9
C039,2018,3,20.4
C039,2018,4,30.3
C039,2018,5,23.7
C039,2018,6,28.1
C039,2018,7,30.3
C039,2018,8,39.0
C039,2018,9,36.0
C039,2018,10,29.8
C039,2018,11,23.5
C039,2018,12,20.0
C075,2018,1,18.2
C075,2018,2,21.0
C075,2018,3,21.3
C075,2018,4,29.8
C075,2018,5,27.7
C075,2018,6,30.7
C075,2018,7,31.3
C075,2018,8,38.4
C075,2018,9,36.3
C075,2018,10,33.2
C075,2018,11,25.2
C075,2018,12,22.7
C074,2018,1,17.4
C074,2018,2,20.6
C074,2018,3,20.8
C074,2018,4,30.0
C074,2018,5,27.4
C074,2018,6,31.1
C074,2018,7,31.2
C074,2018,8,35.2
C074,2018,9,32.9
C074,2018,10,27.9
C074,2018,11,20.5
C074,2018,12,20.4
C009,2018,1,20.3
C009,2018,2,21.1
C009,2018,3,20.6
C009,2018,4,29.7
C009,2018,5,25.4
C009,2018,6,30.7
C009,2018,7,31.7
C009,2018,8,38.4
C009,2018,9,34.8
C009,2018,10,29.3
C009,2018,11,22.1
C009,2018,12,20.0
C038,2018,1,20.5
C038,2018,2,20.9
C038,2018,3,21.3
C038,2018,4,31.3
C038,2018,5,26.0
C038,2018,6,30.1
C038,2018,7,30.1
C038,2018,8,36.7
C038,2018,9,35.5
C038,2018,10,29.6
C038,2018,11,23.2
C038,2018,12,20.7
C033,2018,1,19.5
C033,2018,2,20.6
C033,2018,3,19.7
C033,2018,4,28.3
C033,2018,5,26.4
C033,2018,6,30.1
C033,2018,7,31.0
C033,2018,8,36.5
C033,2018,9,34.0
C033,2018,10,29.8
C033,2018,11,21.7
C033,2018,12,20.7
C0BD,2018,1,18.5
C0BD,2018,2,20.6
C0BD,2018,3,18.9
C0BD,2018,4,28.9
C0BD,2018,5,25.4
C0BD,2018,6,30.8
C0BD,2018,7,28.4
C0BD,2018,8,34.7
C0BD,2018,9,32.8
C0BD,2018,10,28.3
C0BD,2018,11,21.1
C0BD,2018,12,19.0
C036,2018,1,18.9
C036,2018,2,21.3
C036,2018,3,19.2
C036,2018,4,29.7
C036,2018,5,26.5
C036,2018,6,31.2
C036,2018,7,31.8
C036,2018,8,37.6
C036,2018,9,34.6
C036,2018,10,30.7
C036,2018,11,21.9
C036,2018,12,21.5
COD.,2018,1,ENE
COD.,2018,2,FEB
COD.,2018,3,MAR
COD.,2018,4,ABR
COD.,2018,5,MAY
COD.,2018,6,JUN
COD.,2018,7,JUL
COD.,2018,8,AGO
COD.,2018,9,SET
COD.,2018,10,OCT
COD.,2018,11,NOV
COD.,2018,12,DIC
,2018,2,TEMPERATURA MÁXIMA ABSOLUTA (ºC)
C045,2018,1,14.8
C045,2018,2,15.0
C045,2018,3,14.6
C045,2018,4,24.9
C045,2018,5,23.2
C045,2018,6,27.1
C045,2018,7,27.4
C045,2018,8,33.6
C045,2018,9,31.2
C045,2018,10,26.2
C045,2018,11,17.2
C045,2018,12,16.7
C0B7,2018,1,16.7
C0B7,2018,2,19.6
C0B7,2018,3,18.6
C0B7,2018,4,28.5
C0B7,2018,5,26.3
C0B7,2018,6,30.8
C0B7,2018,7,31.4
C0B7,2018,8,37.0
C0B7,2018,9,32.6
C0B7,2018,10,27.9
C0B7,2018,11,20.4
C0B7,2018,12,19.2
C019,2018,1,17.7
C019,2018,2,17.6
C019,2018,3,17.1
C019,2018,4,27.8
C019,2018,5,22.2
C019,2018,6,25.9
C019,2018,7,24.8
C019,2018,8,29.7
C019,2018,9,31.0
C019,2018,10,25.1
C019,2018,11,20.4
C019,2018,12,17.4
C057,2018,1,21.0
C057,2018,2,21.2
C057,2018,3,21.1
C057,2018,4,30.2
C057,2018,5,24.0
C057,2018,6,28.0
C057,2018,7,28.7
C057,2018,8,37.9
C057,2018,9,35.2
C057,2018,10,28.7
C057,2018,11,23.4
C057,2018,12,20.0
C063,2018,1,20.5
C063,2018,2,20.3
C063,2018,3,20.6
C063,2018,4,30.4
C063,2018,5,25.5
C063,2018,6,30.3
C063,2018,7,29.8
C063,2018,8,36.3
C063,2018,9,34.0
C063,2018,10,29.6
C063,2018,11,23.3
C063,2018,12,19.6
C046,2018,1,11.3
C046,2018,2,12.0
C046,2018,3,11.0
C046,2018,4,22.1
C046,2018,5,18.2
C046,2018,6,25.5
C046,2018,7,23.9
C046,2018,8,29.5
C046,2018,9,25.8
C046,2018,10,21.6
C046,2018,11,14.7
C046,2018,12,14.8
C0BA,2018,1,21.4
C0BA,2018,2,21.1
C0BA,2018,3,21.0
C0BA,2018,4,31.5
C0BA,2018,5,26.4
C0BA,2018,6,29.3
C0BA,2018,7,28.6
C0BA,2018,8,32.5
C0BA,2018,9,31.7
C0BA,2018,10,28.7
C0BA,2018,11,23.6
C0BA,2018,12,19.4
C059,2018,1,17.2
C059,2018,2,16.1
C059,2018,3,17.4
C059,2018,4,28.1
C059,2018,5,25.0
C059,2018,6,29.2
C059,2018,7,29.8
C059,2018,8,35.3
C059,2018,9,32.1
C059,2018,10,29.7
C059,2018,11,19.8
C059,2018,12,20.0
C072,2018,1,12.8
C072,2018,2,13.6
C072,2018,3,13.9
C072,2018,4,22.9
C072,2018,5,21.6
C072,2018,6,26.7
C072,2018,7,24.4
C072,2018,8,31.5
C072,2018,9,29.1
C072,2018,10,22.7
C072,2018,11,14.6
C072,2018,12,15.6
C0B4,2018,1,19.3
C0B4,2018,2,19.6
C0B4,2018,3,19.4
C0B4,2018,4,28.9
C0B4,2018,5,26.5
C0B4,2018,6,30.5
C0B4,2018,7,31.3
C0B4,2018,8,37.5
C0B4,2018,9,34.7
C0B4,2018,10,30.2
C0B4,2018,11,21.8
C0B4,2018,12,21.3
C054,2018,1,15.9
C054,2018,2,16.0
C054,2018,3,16.4
C054,2018,4,25.8
C054,2018,5,24.0
C054,2018,6,29.5
C054,2018,7,29.3
C054,2018,8,34.5
C054,2018,9,30.0
C054,2018,10,25.2
C054,2018,11,17.7
C054,2018,12,16.0
C042,2018,1,19.6
C042,2018,2,20.2
C042,2018,3,20.1
C042,2018,4,29.6
C042,2018,5,23.0
C042,2018,6,25.1
C042,2018,7,26.5
C042,2018,8,32.7
C042,2018,9,34.3
C042,2018,10,29.2
C042,2018,11,22.6
C042,2018,12,19.8
C0B9,2018,1,19.8
C0B9,2018,2,20.5
C0B9,2018,3,20.7
C0B9,2018,4,30.1
C0B9,2018,5,24.1
C0B9,2018,6,30.0
C0B9,2018,7,30.1
C0B9,2018,8,37.0
C0B9,2018,9,34.7
C0B9,2018,10,28.6
C0B9,2018,11,22.3
C0B9,2018,12,19.6
C0C3,2018,1,20.1
C0C3,2018,2,20.7
C0C3,2018,3,20.4
C0C3,2018,4,30.6
C0C3,2018,5,26.4
C0C3,2018,6,30.1
C0C3,2018,7,31.5
C0C3,2018,8,38.9
C0C3,2018,9,36.1
C0C3,2018,10,31.0
C0C3,2018,11,23.0
C0C3,2018,12,19.6
C066,2018,1,14.0
C066,2018,2,14.8
C066,2018,3,16.5
C066,2018,4,24.0
C066,2018,5,22.0
C066,2018,6,26.7
C066,2018,7,27.5
C066,2018,8,33.7
C066,2018,9,30.1
C066,2018,10,26.0
C066,2018,11,17.3
C066,2018,12,17.8
C022,2018,1,14.5
C022,2018,2,14.2
C022,2018,3,13.9
C022,2018,4,23.3
C022,2018,5,21.6
C022,2018,6,25.8
C022,2018,7,25.5
C022,2018,8,31.5
C022,2018,9,28.9
C022,2018,10,23.5
C022,2018,11,16.2
C022,2018,12,14.7
C0B3,2018,1,19.8
C0B3,2018,2,20.6
C0B3,2018,3,19.8
C0B3,2018,4,28.6
C0B3,2018,5,26.5
C0B3,2018,6,30.0
C0B3,2018,7,30.5
C0B3,2018,8,36.9
C0B3,2018,9,33.8
C0B3,2018,10,29.7
C0B3,2018,11,22.0
C0B3,2018,12,20.1
C037,2018,1,19.3
C037,2018,2,19.6
C037,2018,3,19.0
C037,2018,4,28.9
C037,2018,5,24.5
C037,2018,6,29.9
C037,2018,7,30.7
C037,2018,8,37.9
C037,2018,9,34.5
C037,2018,10,28.9
C037,2018,11,21.7
C037,2018,12,24.4
C0E5,2018,1,17.1
C0E5,2018,2,20.0
C0E5,2018,3,18.8
C0E5,2018,4,27.7
C0E5,2018,5,26.4
C0E5,2018,6,32.2
C0E5,2018,7,29.8
C0E5,2018,8,34.9
C0E5,2018,9,31.7
C0E5,2018,10,27.3
C0E5,2018,11,19.6
C0E5,2018,12,20.5
C0DB,2018,1,17.3
C0DB,2018,2,19.3
C0DB,2018,3,18.2
C0DB,2018,4,28.8
C0DB,2018,5,26.2
C0DB,2018,6,31.5
C0DB,2018,7,30.8
C0DB,2018,8,36.2
C0DB,2018,9,32.7
C0DB,2018,10,26.9
C0DB,2018,11,20.1
C0DB,2018,12,16.8
C0D3,2018,1,16.2
C0D3,2018,2,18.4
C0D3,2018,3,17.6
C0D3,2018,4,27.2
C0D3,2018,5,24.2
C0D3,2018,6,28.3
C0D3,2018,7,27.6
C0D3,2018,8,33.9
C0D3,2018,9,31.2
C0D3,2018,10,26.7
C0D3,2018,11,19.2
C0D3,2018,12,19.2
C0DD,2018,1,18.2
C0DD,2018,2,18.8
C0DD,2018,3,19.8
C0DD,2018,4,28.7
C0DD,2018,5,25.5
C0DD,2018,6,29.6
C0DD,2018,7,27.3
C0DD,2018,8,33.4
C0DD,2018,9,31.7
C0DD,2018,10,26.8
C0DD,2018,11,19.9
C0DD,2018,12,18.5
C0E9,2018,1,19.9
C0E9,2018,2,23.2
C0E9,2018,3,20.6
C0E9,2018,4,29.8
C0E9,2018,5,27.6
C0E9,2018,6,31.8
C0E9,2018,7,32.0
C0E9,2018,8,37.9
C0E9,2018,9,35.0
C0E9,2018,10,30.4
C0E9,2018,11,22.6
C0E9,2018,12,19.2
C078,2018,1,18.1
