northing,easting,zone
"4801149,003","499133,8149",30
"4800665,309","499049,7822",30
"4801445,948","498567,1281",30
"4800696,366","499016,4156",30
"4801943,902","498520,9215",30
"4801751,505","497653,24",30
"4798638,429","499529,1301",30
"4800754,726","498813,4691",30
"4806111,497","504550,5571",30
"4800325,239","499814,7235",30
"4799701,964","499332,2719",30
"4800304,257","499607,4673",30
"4800355,052","498926,986",30
"4796839,907","498876,5705",30
"4799193,997","500890,1197",30
"4798786,555","499843,3765",30
"4797055,027","498529,8089",30
"4798385,608","499358,4555",30
"4797946,84","499148,346",30
"4800160,093","498828,8279",30
,,30
"4798242,187","499677,0079",30
"4799951,278","499636,9313",30
"4800123,816","499373,9457",30
"4798333,468","499335,2254",30
"4797437,349","498920,0939",30
"4801093,507","498773,3853",30
"4800142,422","499461,8958",30
"4800256,958","498895,9718",30
"4799457,81","499138,31",30
"4800109,417","499439,7844",30
"4799685,907","499573,0424",30
"4799603,18","499114,9592",30
"4800465,042","499534,0143",30
"4800990,563","498794,1679",30
"4801643,343","498017,1756",30
"4800287,35","498797,5192",30
"4799127,127","499842,1685",30
"4800084,33","499827,2625",30
"4800423,332","499653,116",30
"4800124,09","499416,8097",30
"4801127,478","499243,367",30
"4800001,88","498891,5943",30
"4800362,554","499575,8486",30
"4799024,165","499837,4324",30
"4799288,719","499560,3162",30
"4800235,788","499057,8909",30
"4801024,618","499046,5185",30
"4798809,093","499714,3575",30
"4799741,6","499623,2231",30
"4799550,263","499111,2991",30
"4800684,138","499541,0715",30
"4802051,324","497457,8738",30
"4799241,56","499332,7939",30
"4801389,254","499244,1012",30
"4800135,189","499159,0193",30
"4802532,544","498174,0881",30
"4800475,622","499587,0148",30
"4798825,987","499687,2735",30
"4800105,399","499548,391",30
"4797488,418","498846,5678",30
"4798936,495","499877,9025",30
"4800241,379","499792,4913",30
"4801084,355","498453,6955",30
"4800468,333","498913,8917",30
"4798867,618","499793,049",30
"4800030,14","499498,2551",30
"4798552,609","499329,224",30
"4797954,427","499229,2058",30
"4801263,095","498967,9773",30
"4799251,31","499882,0962",30
"4801666,666","498864,2456",30
"4801141,429","498498,13",30
"4799115,851","502607,6209",30
"4798605,951","499222,1061",30
"4798825,987","499687,2735",30
"4800213,376","498916,1119",30
,,30
,,30
"4798047,499","499281,9272",30
"4798809,642","499619,5152",30
"4801842,063","497750,3452",30
"4801019,388","498651,0931",30
"4802532,577","498174,0719",30
"4802256,634","497935,5353",30
"4799160,6","500690,2095",30
"4799857,326","498957,7453",30
"4796934,134","499060,2528",30
"4798594,674","499681,475",30
"4798518,968","499340,8046",30
"4801789,179","499338,0362",30
"4800420,966","499245,3301",30
"4799827,573","499580,0295",30
"4800003,513","500433,0565",30
"4799827,573","499580,0295",30
"4798934,652","499421,6355",30
"4799180,311","499616,3749",30
"4799897,46","498906,5705",30
4799641,"499497,9391",30
"4798791,074","499943,0961",30
"4799087,095","500285,6579",30
"4798557,538","499617,3747",30
,,30
"4801900,545","497562,3927",30
"4800499,526","499525,8965",30
"4799628,16","499275,1328",30
"4801877,775","499191,9367",30
"4799635,293","499361,9619",30
"4799724,711","499206,5275",30
"4797312,136","498821,4352",30
"4801229,796","499065,7354",30
"4800665,309","499049,7822",30
"4800493,297","499509,0075",30
"4800003,513","500433,0565",30
"4797860,404","499639,0485",30
,,30
"4799827,573","499580,0295",30
"4799618,456","499490,3755",30
"4798070,17","499643,2428",30
"4799654,55","499364,7518",30
"4800684,138","499541,0715",30
"4799827,573","499580,0295",30
,,30
,,30
"4798734,369","499396,672",30
"4802126,043","497316,8871",30
"4800295,451","499911,1784",30
"4800381,255","499212,7798",30
"4799193,997","500890,1197",30
"4798398,234","498464,9816",30
"4800658,127","499021,5478",30
"4799779,633","499998,522",30
"4798536,435","499702,4837",30
"4800623,341","499042,3695",30
"4800474,661","499513,2202",30
"4799654,55","499364,7518",30
"4801889,648","498878,9157",30
"4800594,024","499779,4874",30
"4798090,251","499334,3503",30
"4798925,687","499454,5848",30
"4800448,479","500100,2462",30
"4800216,574","498668,4301",30
"4798288,955","499651,6933",30
"4801733,953","497939,8496",30
"4802532,544","498174,0881",30
"4797807,24","499648,5473",30
"4800572,331","499918,5079",30
"4796801,931","499057,5506",30
"4800848,067","498906,4651",30
"4799515,082","499255,8548",30
"4798783,015","499098,5265",30
"4800953,824","498735,5334",30
"4801208,531","498265,6355",30
"4796767,078","498739,2672",30
"4800027,012","499209,4562",30
"4800308,033","498776,4197",30
"4797822,429","499729,3842",30
"4801971,53","497270,4756",30
,,30
"4797749,491","499614,3156",30
"4799664,534","499671,9372",30
"4801952,115","497640,2976",30
"4800084,33","499827,2625",30
"4802407,902","499119,2069",30
"4801758,5","499205,65",30
"4800117,81","499969,86",30
"4799132,64","499356,49",30
"4801269,74","498772,56",30
"4792797,078","513746,8779",30
"4792278,999","513074,3125",30
"4792535,789","513936,2932",30
"4790274,317","514770,2734",30
"4800022,39","498871,58",30
"4798861,27","499587,92",30
"4802683,1","498062,9",30
"4801156,589","499066,5818",30
"4800148,36","499585,83",30
4797517,498900,30
"4798094,208","537651,6291",30
"4797931,851","537041,6149",30
"4798625,762","538728,8894",30
"4798246,655","536366,9766",30
"4797750,512","537086,1858",30
"4797733,736","538285,1485",30
"4797712,606","537245,3777",30
"4797921,212","536998,1817",30
"4798200,658","536598,1936",30
"4797914,233","537028,5506",30
"4797745,306","537516,5914",30
"4797743,573","537516,601",30
"4798037,457","537952,6572",30
"4798001,816","536558,3702",30
,,30
"4781863,312","492767,1615",30
"4781965,013","496363,8804",30
"4780776,059","494514,5801",30
,,30
,,30
"4781225,837","494974,9275",30
"4780279,63","492730,812",30
"4780829,651","494165,9734",30
,,30
"4780823,906","493913,3546",30
"4780998,702","493906,5378",30
,,30
,,30
"4781734,95","495495,6433",30
,,30
"4782309,705","496155,6531",30
"4781734,95","495495,6433",30
"4778792,53","491587,6807",30
"4789473,066","504510,4479",30
"4780823,906","493913,3546",30
"4780823,906","493913,3546",30
"4780823,906","493913,3546",30
"4780823,906","493913,3546",30
"4780823,906","493913,3546",30
"4780823,906","493913,3546",30
"4781136,179","494000,4795",30
"4780823,906","493913,3546",30
"4781401,219","496510,8481",30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
"4780823,906","493913,3546",30
"4778791,723","491611,2157",30
"4780823,906","493913,3546",30
"4780919,651","494171,7776",30
"4781734,95","495495,6433",30
,,30
"4780823,906","493913,3546",30
,,30
,,30
"4780409,455","492676,6338",30
"4780966,019","494759,85",30
"4781293,66","494927,78",30
"4779405,12","490541,06",30
"4778644,78","491565,54",30
"4806694,624","504755,2402",30
"4806187,805","504601,866",30
"4805330,127","504855,0552",30
"4806234,196","504991,0848",30
"4806004,077","505001,1161",30
"4805760,6","504690,9309",30
,,30
"4806674,883","505588,5967",30
,,30
"4807717,987","505048,1286",30
"4805061,271","504989,8339",30
"4807284,129","505200,9988",30
"4807140,116","505295,7209",30
,,30
"4806479,698","505227,134",30
"4806479,698","505227,134",30
"4807291,697","505344,6053",30
"4807226,77","505496,0401",30
"4807203,183","505302,2947",30
"4805952,815","504970,7489",30
"4807284,915","505191,0604",30
"4806760,335","506201,9027",30
"4806006,67","505398,3202",30
"4805031,821","505368,876",30
"4806768,113","505857,3527",30
"4805024,929","505712,7439",30
"4806944,305","505604,2664",30
"4807580,055","505588,6082",30
"4807340,961","505062,5356",30
,,30
"4807343,589","505510,8989",30
"4807343,589","505510,8989",30
"4807700,281","505457,6401",30
"4805164,175","504861,1916",30
"4805164,175","504861,1916",30
"4807064,165","505207,4359",30
"4806688,217","505583,4039",30
"4807124,827","505502,4877",30
"4805449,322","504957,0251",30
"4807390,14","505250,5723",30
"4805335,832","504816,9554",30
"4806141,02","505495,7654",30
,,30
"4806787,969","505318,9176",30
"4807170,798","505363,7615",30
"4807680,963","506763,8919",30
"4804914,238","505016,6142",30
"4807542,536","505005,3355",30
"4807542,536","505005,3355",30
"4806166,247","504629,2405",30
"4805485,997","505049,0671",30
"4806355,698","505629,9851",30
,,30
"4805705,056","504996,6004",30
"4806793,192","505490,3544",30
"4805199,941","504944,5782",30
"4807689,024","505165,9915",30
"4806185,612","505100,4465",30
"4807007,332","505814,5352",30
"4806366,608","505147,9761",30
"4807580,055","505588,6082",30
"4805881,629","505171,5776",30
"4805750,689","504504,4899",30
"4806148,944","504611,892",30
,,30
"4805164,437","504980,5229",30
"4807340,961","505062,5356",30
"4806051,636","504838,5525",30
"4806674,883","505588,5967",30
"4805323,979","504767,8022",30
"4806462,678","505393,2109",30
"4806876,75","505088,73",30
"4805838,93","505291,86",30
"4806667,53","505457,28",30
"4784999,068","498312,1052",30
"4786792,463","498747,1829",30
"4782641,313","496117,3242",30
"4786775,084","498764,3679",30
"4782733,941","496324,8695",30
"4785147,017","497682,7268",30
"4783537,098","496004,3891",30
"4785743,284","498341,2896",30
"4784547,435","492061,6238",30
"4783286,038","495813,4047",30
"4784015,843","492374,8099",30
"4783216,788","494225,226",30
"4783799,843","496142,3086",30
"4782714,958","494959,3463",30
"4782734,692","494387,1272",30
"4782364,578","494671,2646",30
"4785751,012","497977,2747",30
"4785751,012","497977,2747",30
"4786791,85","498719,3275",30
"4783518,822","496032,0292",30
"4785183,833","497638,9027",30
"4783774,091","493212,3236",30
"4784498,807","492362,57",30
"4783320,652","493451,8264",30
"4786716,573","498517,1231",30
"4783727,038","493362,4736",30
"4783538,5","496056,393",30
"4784352,645","492174,8295",30
,,30
"4783758,998","492816,6786",30
,,30
"4783178,217","494059,7021",30
"4782825,73","495380,4066",30
"4784903,148","494912,9558",30
"4783293,269","496412,6486",30
"4783183,716","495971,6179",30
"4783268,782","494889,8008",30
"4784580,236","492342,0323",30
"4782961,314","496147,6503",30
"4784903,148","494912,9558",30
"4784903,148","494912,9558",30
"4783302,571","496040,4865",30
"4784944,709","492210,8943",30
"4784903,148","494912,9558",30
,,30
"4783758,998","492816,6786",30
"4783758,998","492816,6786",30
"4783852,949","496250,9204",30
"4783118,6","496202,4962",30
"4783118,6","496202,4962",30
"4786626,387","498913,1819",30
"4783811,239","492871,1291",30
"4786764,996","498764,8611",30
"4784217,691","492260,9773",30
"4785343,368","497713,0994",30
"4784401,926","491646,1287",30
"4786163,078","498631,2658",30
"4783722,716","493142,4389",30
"4786512,183","498867,3577",30
"4784342,584","492418,6056",30
"4782873,457","495204,3598",30
"4783911,658","496246,6357",30
"4784361,408","492396,6883",30
"4784385,055","492338,4471",30
"4784357,244","492411,9607",30
"4786932,378","498443,2822",30
"4783994,952","492354,4873",30
"4783141,494","495928,2362",30
"4784291,802","491869,0407",30
"4784458,472","492300,3155",30
"4784244,204","492266,2868",30
"4786636,388","498529,4975",30
"4784648,238","493693,6107",30
"4783118,485","496203,6634",30
"4786024,273","497744,6337",30
"4784129,127","496592,8466",30
"4784598,199","492281,4936",30
"4786652,891","498527,0081",30
"4786652,891","498527,0081",30
,,30
"4783679,843","496191,7833",30
"4784286,912","495660,2742",30
"4783319,813","496451,7657",30
"4785083,389","497773,0421",30
"4783045,047","495887,0052",30
"4782677,097","494851,5764",30
"4784333,862","492197,4555",30
"4783094,4","495655,7826",30
"4785066,628","497559,9599",30
"4783144,276","495978,728",30
"4783274,355","495823,061",30
"4784587,327","492185,5945",30
"4783284,257","495812,0448",30
"4784175,528","491512,1832",30
"4782563,963","496005,9577",30
,,30
"4785725,585","497963,8583",30
"4803691,179","510891,6147",30
"4784343,76","491645,74",30
"4783042,83","496012,44",30
"4804052,004","529942,091",30
"4804744,38","529532,4634",30
"4803168,007","529961,5464",30
"4805176,058","528886,1492",30
"4804317,455","529827,1801",30
"4805362,751","527576,0103",30
"4803781,245","529420,9721",30
"4804317,455","529827,1801",30
"4803781,245","529420,9721",30
"4803553,591","530502,895",30
"4802548,126","527900,712",30
"4803953,822","530466,8638",30
"4804400,398","529792,0818",30
"4804402,943","530046,2177",30
"4804511,488","527825,3816",30
"4804218,326","529882,3413",30
"4804066,077","529834,3425",30
"4804977,926","529571,6623",30
"4804091,573","529906,5031",30
"4806074,925","526619,115",30
"4804428,753","529450,7121",30
"4804050,24","529952,5315",30
"4804700,797","529742,0664",30
"4804178,012","530365,4245",30
"4804376,808","529555,5077",30
"4805183,43","527477,6167",30
"4806324,522","526089,4972",30
"4806324,522","526089,4972",30
"4804134,07","529732,32",30
,,30
,,30
,,30
"4778735,534","519768,2767",30
,,30
"4778993,621","518205,2027",30
"4779546,821","518003,2578",30
"4779256,736","517395,9778",30
,,30
,,30
,,30
,,30
,,30
"4779336,478","519000,0763",30
,,30
,,30
"4779121,775","519836,8505",30
"4779554,094","518292,963",30
,,30
"4779310,076","518043,203",30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
"4778824,491","517934,8922",30
,,30
,,30
,,30
,,30
,,30
,,30
"4779327,688","518223,5664",30
,,30
,,30
,,30
,,30
"4778734,032","518102,5202",30
,,30
,,30
,,30
"4779586,341","517965,2791",30
"4779900,086","517988,8226",30
"4779821,828","518414,4562",30
"4778923,23","519581,2902",30
,,30
,,30
"4779035,881","519624,7937",30
"4778827,502","518282,6944",30
"4779175,755","517946,2218",30
"4779145,833","518488,4197",30
"4779039,107","519580,3011",30
"4779420,497","518761,6983",30
"4779013,472","518547,9472",30
"4779016,362","518532,9642",30
"4779025,315","518184,7562",30
"4781236,24","518278,07",30
"4800472,154","539230,7149",30
"4800432,559","539283,8335",30
"4800895,338","537019,6084",30
"4800209,906","534109,7404",30
"4800628,752","539953,3073",30
"4800406,003","535458,2432",30
"4800675,016","540019,0128",30
"4799890,571","537101,1608",30
"4801563,67","538944,5838",30
"4800541,487","535847,7666",30
"4799880,217","535823,3795",30
"4800669,708","539925,6506",30
"4801460,561","539044,5203",30
"4800514,371","536132,6776",30
"4799704,175","535011,5056",30
"4800619,094","536670,0626",30
"4801466,329","536717,6308",30
"4801439,368","538839,8805",30
"4800886,744","536113,6892",30
"4801773,71","537163,4951",30
"4801308,414","536608,2837",30
"4800711,368","539283,0709",30
"4800463,068","539972,869",30
"4800536,651","539398,9168",30
"4801520,744","539170,8884",30
"4801387,404","539342,5928",30
,,30
"4801682,572","539377,5925",30
"4801411,977","539044,3905",30
"4800868,991","536543,648",30
"4800454,699","539237,8995",30
"4801083,474","537016,8638",30
,,30
"4800477,944","539987,9799",30
"4800479,557","539987,2352",30
"4800132,729","539452,7812",30
"4801303,962","537114,1589",30
"4800897,236","537088,0618",30
"4801283,308","537111,0129",30
,,30
"4801139,894","536942,634",30
"4799831,727","537168,3358",30
"4800760,149","539305,9856",30
"4800767,379","539303,5613",30
"4800757,952","539293,8379",30
"4801380,87","536721,57",30
"4780663,706","529808,0581",30
"4780512,591","529894,2604",30
"4779755,647","527167,835",30
"4780630,403","529669,6633",30
"4780630,403","529669,6633",30
"4782007,835","529269,0014",30
"4783864,656","527499,5066",30
"4781973,335","528360,5776",30
"4780116,278","530781,8555",30
"4782633,726","526600,5239",30
"4782652,45","526585,7944",30
"4782469,233","526430,1652",30
"4779733,779","527119,3558",30
"4779363,197","528247,5557",30
"4783983,798","527561,0196",30
"4781814,936","527503,2301",30
"4780539,495","527898,0698",30
"4781118,102","530093,7904",30
"4780434,681","529155,6292",30
"4781068,82","529635,9265",30
"4782371,654","529420,979",30
"4783632,473","527992,3844",30
"4779774,05","526985,9791",30
"4780630,403","529669,6633",30
"4780748,889","528106,4948",30
"4781083,529","529640,956",30
"4780715,225","528140,4547",30
"4781639,33","526858,2601",30
"4780741,792","530122,4872",30
"4783143,246","526992,4124",30
"4783776,411","527895,7495",30
"4780128,924","528631,02",30
"4779755,377","527210,8756",30
"4780774,315","528072,6963",30
"4780378,874","529857,9129",30
"4781588,587","529180,8273",30
"4779798,501","527194,4687",30
"4780783,415","528492,2349",30
"4780421,247","528845,4149",30
"4780459,64","528350,6576",30
"4781086,44","529201,8655",30
"4780512,776","527907,0388",30
"4779916,062","526768,4824",30
"4780517,062","529380,6936",30
"4782079,754","526374,8702",30
"4781408,864","527630,4294",30
"4785169,49","527589,0518",30
"4780595,619","529836,2578",30
"4781813,619","527530,2607",30
,,30
"4780576,5","530079,627",30
"4780913,591","528794,471",30
"4780636,756","529575,486",30
"4780621,582","529631,2941",30
"4779800,326","528517,835",30
"4780608,459","530058,109",30
"4780885,98","528890,7263",30
"4780565,565","529764,3151",30
"4781392,18","530612,3868",30
"4781510,14","528399,8423",30
"4780620,708","530162,1855",30
"4781296,867","528991,0579",30
"4781101,415","529750,3967",30
"4780323,469","529523,6247",30
"4780633,75","529313,3077",30
"4780975,725","529729,9528",30
"4780583,218","529776,552",30
"4781828,79","527089,9824",30
"4780103,118","528738,1294",30
"4781623,884","528923,2223",30
"4781086,321","529746,2296",30
"4780368,649","531090,1696",30
"4780783,286","530103,1675",30
"4779708,948","527721,6852",30
"4780276,276","528757,3179",30
,,30
"4782691,396","526527,7803",30
"4781010,55","529744,74",30
0,0,30
"4780998,48","530273,72",30
"4780722,28","529676,92",30
"4776883,26","528602,3898",30
"4778718,162","528997,4585",30
"4777530,601","527605,7792",30
"4776846,353","528785,3083",30
"4777523,012","528981,7733",30
"4777298,901","528874,0229",30
"4777860,566","529108,051",30
"4777347,437","528987,7549",30
"4778683,167","528843,217",30
"4778069,259","529223,9229",30
"4777816,159","529085,0939",30
,,30
"4777293,382","528912,3499",30
,,30
,,30
"4796761,177","490545,7552",30
"4787872,745","471935,1562",30
"4787424,301","471005,04",30
"4785652,885","470839,2468",30
"4785652,885","470839,2468",30
"4785652,885","470839,2468",30
"4804208,952","516201,9882",30
"4801087,384","512170,5316",30
"4802002,005","515143,4391",30
"4800088,86","512320,007",30
"4800845,31","512103,2744",30
"4802366,081","515107,444",30
"4785652,885","470839,2468",30
"4788606,438","472477,8878",30
"4787566,159","471846,4044",30
"4784010,604","470999,9441",30
"4802835,679","445176,8128",30
"4787412,307","469054,5326",30
"4787354,808","470992,734",30
"4787354,808","470992,734",30
"4786798,119","470893,5627",30
"4787423,591","468958,7403",30
"4785785,913","470710,6757",30
"4797932,326","531418,9911",30
,,30
"4797255,303","528665,2132",30
"4797933,551","528400,5683",30
"4798757,694","530282,1216",30
"4797978,48","527141,6824",30
"4797684,527","527608,5155",30
"4798386,242","530713,3981",30
"4798401,591","531011,2",30
,,30
"4799245,273","529493,2017",30
"4798646,953","527939,2883",30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
"4791486,302","517420,8323",30
"4789841,441","516600,1513",30
,,30
,,30
"4789904,527","516555,2241",30
"4789904,527","516555,2241",30
,,30
,,30
"4790046,384","516497,4456",30
"4790216,966","515671,6681",30
,,30
"4789476,238","517065,5421",30
"4789773,455","516726,8275",30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
"4789904,527","516555,2241",30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
"4789904,527","516555,2241",30
,,30
,,30
,,30
,,30
"4790116,51","516491,9602",30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
"4788286,78","516703,53",30
,,30
"4799562,297","507354,7108",30
,,30
,,30
,,30
"4799853,731","507147,2903",30
,,30
"4798529,987","505910,382",30
"4801102,66","505879,1618",30
,,30
"4798942,289","506646,7892",30
"4798652,239","507196,6355",30
,,30
,,30
,,30
"4800386,607","507839,8263",30
"4799237,402","506755,1335",30
"4798375,398","506399,374",30
"4799677,625","507872,2567",30
"4797736,44","501273,4752",30
"4800777,757","506104,8944",30
"4800777,757","506104,8944",30
"4798424,393","506371,547",30
,,30
"4799237,402","506755,1335",30
"4786652,492","513339,6783",30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
,,30
"4798147,935","506805,0481",30
,,30
"4800003,513","500433,0565",30
"4800484,164","507917,1297",30
"4799677,625","507872,2567",30
,,30
"4800777,757","506104,8944",30
,,30
,,30
,,30
"4799237,402","506755,1335",30
"4798424,393","506371,547",30
,,30
,,30
,,30
"4798441,026","505930,0307",30
,,30
"4800167,72","506249,88",30
"4797869,859","499941,4044",30
"4797042,114","501208,5062",30
"4796676,017","501175,9187",30
,,30
"4798045,033","501341,4529",30
"4797304,033","501804,5329",30
"4796790,779","500132,0442",30
"4796792,138","500136,6015",30
"4796815,883","500145,5283",30
"4796584,451","501826,6891",30
"4798008,06","501414,1762",30
"4798008,06","501414,1762",30
"4797653,655","500438,214",30
"4798056,022","500180,12",30
"4798066,629","500239,984",30
"4797530,994","502594,5856",30
"4797486,009","501766,6295",30
"4797167,511","501714,8345",30
"4796574,437","500013,1881",30
"4797275,327","503141,5471",30
"4797629,806","500367,733",30
"4797599,001","502214,5109",30
"4797972,149","501210,4886",30
"4796415,917","500979,8189",30
"4798017,31","500158,9275",30
"4798454,718","500273,6048",30
"4796975,821","500229,9801",30
"4796956,85","501179,924",30
,,30
"4797658,198","501204,4561",30
"4797435,761","499897,1514",30
"4796755,278","500592,3014",30
"4797031,181","501348,2768",30
"4796523,639","502238,7251",30
"4797053,742","501596,666",30
,,30
"4798167,575","500070,4647",30
"4798261,204","502359,4896",30
"4796494,543","501105,7418",30
"4796720,865","500710,8262",30
"4797332,442","501144,4291",30
"4797345,782","501069,4106",30
,,30
,,30
"4796734,376","501756,6025",30
"4797601,415","500514,3062",30
"4796890,614","501461,5347",30
,,30
"4797825,454","500861,5924",30
"4797505,212","500952,6022",30
,,30
"4798469,466","500622,7228",30
,,30
"4796956,85","501179,924",30
"4796661,407","502149,2755",30
,,30
"4796782,1","500183,9951",30
"4797245,195","501075,3072",30
"4797171,317","501753,338",30
"4797407,71","501274,2343",30
"4797580,424","499786,5331",30
"4796908,594","501695,98",30
"4796775,984","502107,0917",30
"4797704,165","501525,5988",30
"4797444,195","501313,6624",30
"4797069,419","501412,3755",30
"4797444,049","500055,3334",30
"4797408,36","501330,3847",30
"4796557,827","499418,9604",30
"4797752,161","500231,9097",30
"4797349,469","501342,0056",30
"4797380,9","501321,0716",30
"4796885,92","502217,2269",30
"4796198,462","501964,8357",30
,,30
,,30
,,30
"4797003,499","501548,3353",30
"4796701,971","500760,8879",30
"4797792,98","502967,7585",30
"4798191,562","500448,7242",30
"4797174,186","501386,7024",30
"4797967,861","501138,4697",30
"4796655,981","502231,6193",30
"4797943,168","501386,8426",30
,,30
"4798044,29","500269,3909",30
"4798342,563","501772,0813",30
,,30
"4798310,68","501901,3765",30
"4797968,978","500160,4852",30
"4797333,2","501066,216",30
"4796779,919","499797,4855",30
"4796931,578","499649,273",30
"4796956,85","501179,924",30
"4796871,874","501635,5908",30
,,30
,,30
"4797066,891","502704,6489",30
"4796336,804","511553,5674",30
"4799360,804","510768,6208",30
"4799670,751","512741,9155",30
"4799116,549","511981,9469",30
"4799578,457","514078,9722",30
"4800506,879","512412,5762",30
"4800608,188","512186,3795",30
"4800597,742","512158,576",30
,,30
"4796611,01","502158,6214",30
"4796723,58","499877,5703",30
"4797553,969","502497,0605",30
"4797554,151","499927,8762",30
"4798634,837","500800,481",30
,,30
"4797777,568","500272,1904",30
"4797862,973","501318,1869",30
,,30
"4797274,473","501089,7888",30
"4796701,98","499891,8583",30
"4797497,107","499817,2392",30
,,30
,,30
"4797525,502","501228,8682",30
,,30
"4797591,403","502490,8772",30
"4797353,294","499574,9951",30
"4797134,449","499808,8565",30
"4796794,684","500725,769",30
"4798290,882","501911,9475",30
"4797099,218","501132,2971",30
,,30
,,30
"4797554,151","499927,8762",30
"4796902,438","500524,0185",30
"4797825,454","500861,5924",30
,,30
"4797458,195","502742,1753",30
"4797946,202","500851,9721",30
"4796723,58","499877,5703",30
"4797785,06","500257,2676",30
"4798329,038","501903,2122",30
"4798033,371","501186,1408",30
"4797705,24","502531,3943",30
"4796459,4","502284,1803",30
"4796655,981","502231,6193",30
"4797880,742","500735,6584",30
"4797280,649","499934,7162",30
,,30
,,30
"4797813,386","502778,3856",30
,,30
"4796503,931","501996,6356",30
,,30
,,30
,,30
,,30
"4797893,948","502433,0398",30
,,30
"4797140,669","500080,39",30
"4797764,962","499983,9195",30
"4797970,668","500243,8083",30
"4797099,689","501389,7975",30
"4796854,805","500934,0743",30
"4798832,768","500700,6023",30
"4797764,851","501098,7436",30
"4797541,208","499917,3273",30
"4797325,619","501046,4715",30
"4796967,933","501240,1737",30
"4797676,373","501041,7556",30
"4797297,825","501075,7364",30
"4796412,299","500977,7824",30
"4797353,294","499574,9951",30
,,30
"4796611,137","501226,3969",30
"4797329,808","501055,8083",30
"4797972,023","500101,6326",30
"4797564,869","499911,9695",30
"4798328,717","501904,1888",30
"4798328,717","501904,1888",30
"4798073,01","502031,1298",30
"4797490,887","502931,6022",30
,,30
"4797830,49","501697,06",30
"4797495,95","499907,43",30
,,30
,,30
"4800650,771","540061,2115",30
"4801309,24","539921,7297",30
"4800643,791","540103,6639",30
"4801426,462","539824,6912",30
"4802241,65","539675,8584",30
"4801636,839","539821,7122",30
"4801565,308","539663,5065",30
"4801993,621","539973,966",30
"4800443,493","540069,4493",30
"4802006,338","539640,9207",30
"4801736,647","539442,5532",30
"4801651,044","539768,1798",30
"4801634,139","540036,7325",30
"4800849,609","539895,4123",30
"4801073,967","539783,2956",30
"4801123,842","540604,0881",30
"4801141,44","539651,5731",30
"4801147,257","539786,1519",30
"4801794,013","539514,3734",30
"4801457,157","540205,1086",30
"4801584,605","540028,2487",30
"4801724,44","540028,307",30
"4801694,083","540032,655",30
"4801421,763","539819,7285",30
"4801395,438","539790,2895",30
"4801754,847","539444,1857",30
"4796690,289","505178,0266",30
"4801648,809","540292,3124",30
"4801982,225","539714,8339",30
"4801360,984","539978,962",30
"4783287,659","518476,5627",30
"4782362,069","518244,5423",30
"4784290,42","516733,283",30
"4783910,258","517838,7419",30
"4784627,861","520155,4657",30
"4784320,953","518581,8335",30
,,30
"4783994,615","517012,8675",30
"4782302,031","518254,0794",30
"4784320,953","518581,8335",30
"4784002,181","517508,3879",30
,,30
,,30
"4784402,985","519646,1732",30
,,30
,,30
"4784094,993","518268,8136",30
"4784094,993","518268,8136",30
"4784319,909","518712,6963",30
"4784164,886","518146,3744",30
"4784256,465","518013,3116",30
,,30
"4783514,138","518381,8403",30
"4783514,138","518381,8403",30
"4784323,98","518316,1331",30
"4784346,54","518289,0546",30
"4784094,993","518268,8136",30
"4784307,9","517289,42",30
"4806051,894","507740,1131",30
"4806244,416","507562,1295",30
"4806763,279","507883,8345",30
"4806763,279","507883,8345",30
"4805912,319","508083,9284",30
"4806763,279","507883,8345",30
"4806763,279","507883,8345",30
"4806763,279","507883,8345",30
"4806763,279","507883,8345",30
"4795733,55","505955,6317",30
"4806763,279","507883,8345",30
"4806763,279","507883,8345",30
"4806763,279","507883,8345",30
,,30
,,30
,,30
,,30
"4806866,856","507904,9178",30
"4808587,791","509412,9329",30
"4805081,182","507355,8369",30
"4806763,279","507883,8345",30
"4806763,279","507883,8345",30
"4805912,319","508083,9284",30
"4805912,319","508083,9284",30
"4806763,279","507883,8345",30
"4806763,279","507883,8345",30
4804976,507462,30
"4790421,345","513713,6083",30
"4790594,499","513412,3756",30
"4792136,572","512937,8192",30
"4791578,01","512994,6309",30
"4790337,991","512269,5651",30
"4792504,783","513693,5723",30
"4792519,678","513703,6837",30
"4790475,444","513431,2775",30
"4790301,478","514738,7588",30
"4792852,471","514316,6939",30
"4792030,692","513833,5902",30
"4791302,203","513333,3931",30
"4791346,479","514106,8802",30
"4791242,298","513878,9844",30
"4791235,254","512996,2108",30
"4791028,421","514315,9155",30
"4793283,009","513895,9728",30
"4793261,032","513918,493",30
"4790168,782","514680,9866",30
"4790477,063","513393,7421",30
"4790789,119","514661,8666",30
