northing, easting, zone, longitude, latitude
4799654.55,499364.7518,30,-3.0078382615202477,43.34974450636172
4801889.648,498878.9157,30,-3.0138375154986194,43.36986992736601
4800594.024,499779.4874,30,-3.0027212600299165,43.35820426570402
4798090.251,499334.3503,30,-3.0082114838046423,43.335658672850755
4798925.687,499454.5848,30,-3.0067290964760405,43.34318149857736
4800448.479,500100.2462,30,-2.998762927350458,43.35689372768709
4800216.574,498668.4301,30,-3.016431467609498,43.35480435889462
4798288.955,499651.6933,30,-3.0042968528541603,43.33744812878091
4801733.953,497939.8496,30,-3.025427798377824,43.36846598101854
4802532.544,498174.0881,30,-3.022539328160044,43.3756575016051
4797807.24,499648.5473,30,-3.0043353546031626,43.33311049525267
4800572.331,499918.5079,30,-3.0010056590109717,43.35800895849818
4796801.931,499057.5506,30,-3.0116238844777414,43.32405760997898
4800848.067,498906.4651,30,-3.0134953946930234,43.360491037891414
4799515.082,499255.8548,30,-3.0091817409673522,43.348488561345384
4798783.015,499098.5265,30,-3.0111217549651537,43.341896458711005
4800953.824,498735.5334,30,-3.015605119377882,43.361443060551316
4801208.531,498265.6355,30,-3.0214050605963796,43.36373563583616
4796767.078,498739.2672,30,-3.0155494150356197,43.32374330709518
4800027.012,499209.4562,30,-3.0097549749004724,43.353098206219805
4800308.033,498776.4197,30,-3.01509908868794,43.35562808780653
4797822.429,499729.3842,30,-3.0033381962571233,43.33324729902867
4801971.53,497270.4756,30,-3.033690857183564,43.37060310909964
NaN,NaN,30,NaN,NaN
4797749.491,499614.3156,30,-3.0047575801019932,43.33259047385778
4799664.534,499671.9372,30,-3.004047938782697,43.34983460462134
4801952.115,497640.2976,30,-3.0291260154767774,43.37042954023592
4800084.33,499827.2625,30,-3.0021315254994323,43.353614724147356
4802407.902,499119.2069,30,-3.010872440878456,43.37453686715117
4801758.5,499205.65,30,-3.0098044520524767,43.36868942110254
4800117.81,499969.86,30,-3.0003719198007746,43.35391621512706
4799132.64,499356.49,30,-3.0079395904667106,43.34504493896546
4801269.74,498772.56,30,-3.0151488720411193,43.36428779298874
4792797.078,513746.8779,30,-2.830550744874157,43.28787056512643
4792278.999,513074.3125,30,-2.8388533239265934,43.28321744940577
4792535.789,513936.2932,30,-2.828222570603982,43.28551428043421
4790274.317,514770.2734,30,-2.818003755093799,43.265134707954545
4800022.39,498871.58,30,-3.013924214159672,43.35305615568276
4798861.27,499587.92,30,-3.0050840161410903,43.34260153750473
4802683.1,498062.9,30,-3.0239123831942045,43.37701290366838
4801156.589,499066.5818,30,-3.0115199083750293,43.36326934610718
4800148.36,499585.83,30,-3.005110773701431,43.354191189974735
4797517,498900,30,-3.013568498754398,43.3304962872506
4798094.208,537651.6291,30,-2.5355350757576463,43.33475153719715
4797931.851,537041.6149,30,-2.5430708446153316,43.33331993985209
4798625.762,538728.8894,30,-2.5222090732883786,43.33948304429173
4798246.655,536366.9766,30,-2.5513717683214843,43.3361874675865
4797750.512,537086.1858,30,-2.542533310812734,43.33168491539731
4797733.736,538285.1485,30,-2.5277454842617395,43.33147375251836
4797712.606,537245.3777,30,-2.5405722765273233,43.33133572862279
4797921.212,536998.1817,30,-2.543607318247077,43.33322628242655
4798200.658,536598.1936,30,-2.5485225974015933,43.335762074442314
4797914.233,537028.5506,30,-2.543233184014074,43.333161946172545
4797745.306,537516.5914,30,-2.5372246830601375,43.33161668170409
4797743.573,537516.601,30,-2.5372246831276652,43.331601076820775
4798037.457,537952.6572,30,-2.5318256845407268,43.33422539671895
4798001.816,536558.3702,30,-2.5490270956234893,43.3339735830462
NaN,NaN,30,NaN,NaN
4781863.312,492767.1615,30,-3.08901143014721,43.18950601732349
4781965.013,496363.8804,30,-3.044748847606106,43.19044768769746
4780776.059,494514.5801,30,-3.067495931521798,43.179730239005714
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4781225.837,494974.9275,30,-3.061835628760962,43.183783600553475
4780279.63,492730.812,30,-3.0894379480158496,43.175244942097656
4780829.651,494165.9734,30,-3.0717859618321013,43.18021021331076
NaN,NaN,30,NaN,NaN
4780823.906,493913.3546,30,-3.0748942952383485,43.1801564882245
4780998.702,493906.5378,30,-3.0749800998733328,43.18173043580144
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4781734.95,495495.6433,30,-3.0554321531524167,43.18837134113084
NaN,NaN,30,NaN,NaN
4782309.705,496155.6531,30,-3.0473138475846553,43.19355053380557
4781734.95,495495.6433,30,-3.0554321531524167,43.18837134113084
4778792.53,491587.6807,30,-3.10348007001703,43.16184203065953
4789473.066,504510.4479,30,-2.944429634333201,43.258050979514294
4780823.906,493913.3546,30,-3.0748942952383485,43.1801564882245
4780823.906,493913.3546,30,-3.0748942952383485,43.1801564882245
4780823.906,493913.3546,30,-3.0748942952383485,43.1801564882245
4780823.906,493913.3546,30,-3.0748942952383485,43.1801564882245
4780823.906,493913.3546,30,-3.0748942952383485,43.1801564882245
4780823.906,493913.3546,30,-3.0748942952383485,43.1801564882245
4781136.179,494000.4795,30,-3.073825639087062,43.18296913973076
4780823.906,493913.3546,30,-3.0748942952383485,43.1801564882245
4781401.219,496510.8481,30,-3.04293659348594,43.18537153352786
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4780823.906,493913.3546,30,-3.0748942952383485,43.1801564882245
4778791.723,491611.2157,30,-3.1031905538481976,43.16183502523295
4780823.906,493913.3546,30,-3.0748942952383485,43.1801564882245
4780919.651,494171.7776,30,-3.071715491461733,43.1810206899437
4781734.95,495495.6433,30,-3.0554321531524167,43.18837134113084
NaN,NaN,30,NaN,NaN
4780823.906,493913.3546,30,-3.0748942952383485,43.1801564882245
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4780409.455,492676.6338,30,-3.0901062586621193,43.176413467466354
4780966.019,494759.85,30,-3.064479783934892,43.18144253133117
4781293.66,494927.78,30,-3.062416420417109,43.18439401769976
4779405.12,490541.06,30,-3.1163650124256943,43.16734592037065
4778644.78,491565.54,30,-3.1037501714213747,43.16051132167548
4806694.624,504755.2402,30,-2.9412644363377147,43.41312195345384
4806187.805,504601.866,30,-2.943163143645089,43.40855929094925
4805330.127,504855.0552,30,-2.940043665946155,43.40083477857158
4806234.196,504991.0848,30,-2.9383555481158377,43.408974525747105
4806004.077,505001.1161,30,-2.938233757979525,43.40690236596973
4805760.6,504690.9309,30,-2.9420667849994833,43.40471199564806
NaN,NaN,30,NaN,NaN
4806674.883,505588.5967,30,-2.930971229403827,43.41293844704571
NaN,NaN,30,NaN,NaN
4807717.987,505048.1286,30,-2.937637296357722,43.42233483387178
4805061.271,504989.8339,30,-2.938381703141029,43.39841299237776
4807284.129,505200.9988,30,-2.9357529268323552,43.41842714844899
4807140.116,505295.7209,30,-2.934584237218294,43.41712973090114
NaN,NaN,30,NaN,NaN
4806479.698,505227.134,30,-2.935437778842833,43.41118352437564
4806479.698,505227.134,30,-2.935437778842833,43.41118352437564
4807291.697,505344.6053,30,-2.9339789067236306,43.41849428356779
4807226.77,505496.0401,30,-2.9321089102239424,43.41790855811416
4807203.183,505302.2947,30,-2.9345024218585256,43.41769756650886
4805952.815,504970.7489,30,-2.9386092737632814,43.40644098216324
4807284.915,505191.0604,30,-2.935875686690233,43.41843429483071
4806760.335,506201.9027,30,-2.923394883106396,43.41370307012427
4806006.67,505398.3202,30,-2.933328069643751,43.40692295975405
4805031.821,505368.876,30,-2.933701292612918,43.398145193461076
4806768.113,505857.3527,30,-2.927650634273526,43.41377587818343
4805024.929,505712.7439,30,-2.9294550417633287,43.39808059426118
4806944.305,505604.2664,30,-2.9307749185355076,43.41536432151415
4807580.055,505588.6082,30,-2.9309618281601644,43.42108900053701
4807340.961,505062.5356,30,-2.937462812030267,43.418939835974484
NaN,NaN,30,NaN,NaN
4807343.589,505510.8989,30,-2.9319241851959648,43.41896033670971
4807343.589,505510.8989,30,-2.9319241851959648,43.41896033670971
4807700.281,505457.6401,30,-2.932578523793439,43.42217253099447
4805164.175,504861.1916,30,-2.939969361314751,43.399340431740434
4805164.175,504861.1916,30,-2.939969361314751,43.399340431740434
4807064.165,505207.4359,30,-2.9356755070947362,43.416446454319434
4806688.217,505583.4039,30,-2.9310352331182665,43.413058550833476
4807124.827,505502.4877,30,-2.932030291578701,43.41699057273452
4805449.322,504957.0251,30,-2.9387833333314206,43.40190739703844
4807390.14,505250.5723,30,-2.9351395350995118,43.41938137066525
4805335.832,504816.9554,30,-2.9405141197353126,43.40088639467201
4806141.02,505495.7654,30,-2.932123223138009,43.40813199836697
NaN,NaN,30,NaN,NaN
4806787.969,505318.9176,30,-2.934301126641209,43.41395868427734
4807170.798,505363.7615,30,-2.933743460267631,43.41740552082486
4807680.963,506763.8919,30,-2.9164418723726704,43.421987931536485
4804914.238,505016.6142,30,-2.9380523484017305,43.397088861402985
4807542.536,505005.3355,30,-2.938167553887143,43.42075528655734
4807542.536,505005.3355,30,-2.938167553887143,43.42075528655734
4806166.247,504629.2405,30,-2.942825228648978,43.408365004683375
4805485.997,505049.0671,30,-2.937646324761738,43.402237021154654
4806355.698,505629.9851,30,-2.9304633001805644,43.41006405711817
NaN,NaN,30,NaN,NaN
4805705.056,504996.6004,30,-2.938292262186913,43.40420987803778
4806793.192,505490.3544,30,-2.932183501033593,43.41400447829006
4805199.941,504944.5782,30,-2.9389393010671094,43.3996619398987
4807689.024,505165.9915,30,-2.9361815367321844,43.42207323563473
4806185.612,505100.4465,30,-2.9370052854900446,43.4085363180114
4807007.332,505814.5352,30,-2.928176965172657,43.41593024183239
4806366.608,505147.9761,30,-2.9364165513435734,43.41016576046482
4807580.055,505588.6082,30,-2.9309618281601644,43.42108900053701
4805881.629,505171.5776,30,-2.9361296343777514,43.40579863350499
4805750.689,504504.4899,30,-2.9443694206037927,43.404623895809934
4806148.944,504611.892,30,-2.943039642200059,43.40820930776064
NaN,NaN,30,NaN,NaN
4805164.437,504980.5229,30,-2.9384957428407814,43.399342007897936
4807340.961,505062.5356,30,-2.937462812030267,43.418939835974484
4806051.636,504838.5525,30,-2.9402410762682822,43.407331674993266
4806674.883,505588.5967,30,-2.930971229403827,43.41293844704571
4805323.979,504767.8022,30,-2.9411212288842004,43.400779979017564
4806462.678,505393.2109,30,-2.9333866723341426,43.41102909245571
4806876.75,505088.73,30,-2.937143558166854,43.41475970469791
4805838.93,505291.86,30,-2.934644528870229,43.40541331345669
4806667.53,505457.28,30,-2.932593288570233,43.41287320499321
4784999.068,498312.1052,30,-3.0207817887534745,43.21777551338076
4786792.463,498747.1829,30,-3.0154290743449703,43.23392540515904
4782641.313,496117.3242,30,-3.047787905820668,43.19653639464251
4786775.084,498764.3679,30,-3.015217393473694,43.23376894046236
4782733.941,496324.8695,30,-3.045234058801016,43.19737152756419
4785147.017,497682.7268,30,-3.0285314755425645,43.21910608624534
4783537.098,496004.3891,30,-3.049184387489099,43.20460214394268
4785743.284,498341.2896,30,-3.0204246999270437,43.22447705024166
4784547.435,492061.6238,30,-3.0977327391613936,43.213668813694476
4783286.038,495813.4047,30,-3.0515334259772398,43.20234037265615
4784015.843,492374.8099,30,-3.093869635051116,43.208885192288236
4783216.788,494225.226,30,-3.071081817810026,43.20170631687589
4783799.843,496142.3086,30,-3.0474884889027236,43.206968817529415
4782714.958,494959.3463,30,-3.0620409421424735,43.19719271040627
4782734.692,494387.1272,30,-3.0690840759632336,43.19736637461302
4782364.578,494671.2646,30,-3.065583303579578,43.19403563937856
4785751.012,497977.2747,30,-3.0249070625302803,43.224545750778155
4785751.012,497977.2747,30,-3.0249070625302803,43.224545750778155
4786791.85,498719.3275,30,-3.015772126206514,43.233919838483565
4783518.822,496032.0292,30,-3.0488440176314886,43.20443771863508
4785183.833,497638.9027,30,-3.0290712181389776,43.21943746902656
4783774.091,493212.3236,30,-3.0835564920110565,43.2067162701577
4784498.807,492362.57,30,-3.094026994251267,43.21323403626857
4783320.652,493451.8264,30,-3.0806028327138018,43.20263527679141
4786716.573,498517.1231,30,-3.018262172612119,43.233241619657086
4783727.038,493362.4736,30,-3.081707577537353,43.20629390441162
4783538.5,496056.393,30,-3.0485442503162714,43.20461504203436
4784352.645,492174.8295,30,-3.096336256507814,43.21191596217323
NaN,NaN,30,NaN,NaN
4783758.998,492816.6786,30,-3.0884266915134786,43.20657670067049
NaN,NaN,30,NaN,NaN
4783178.217,494059.7021,30,-3.073118838694622,43.2013577100832
4782825.73,495380.4066,30,-3.056859412596878,43.19819288015312
4784903.148,494912.9558,30,-3.062632077690067,43.21689652119848
4783293.269,496412.6486,30,-3.0441572927220872,43.20240857085358
4783183.716,495971.6179,30,-3.049585210647519,43.20141984738285
4783268.782,494889.8008,30,-3.062902038391543,43.20217930065036
4784580.236,492342.0323,30,-3.0942809700474805,43.21396707523667
4782961.314,496147.6503,30,-3.0474168840230345,43.199418086887434
4784903.148,494912.9558,30,-3.062632077690067,43.21689652119848
4784903.148,494912.9558,30,-3.062632077690067,43.21689652119848
4783302.571,496040.4865,30,-3.048738361760566,43.2024904733856
4784944.709,492210.8943,30,-3.0959006144838885,43.217247716998735
4784903.148,494912.9558,30,-3.062632077690067,43.21689652119848
NaN,NaN,30,NaN,NaN
4783758.998,492816.6786,30,-3.0884266915134786,43.20657670067049
4783758.998,492816.6786,30,-3.0884266915134786,43.20657670067049
4783852.949,496250.9204,30,-3.046151829933405,43.20744757149923
4783118.6,496202.4962,30,-3.0467428912715917,43.20083468917447
4783118.6,496202.4962,30,-3.0467428912715917,43.20083468917447
4786626.387,498913.1819,30,-3.0133843857407325,43.23243019439454
4783811.239,492871.1291,30,-3.087757080946688,43.20704763410117
4786764.996,498764.8611,30,-3.015211296889672,43.233678101643555
4784217.691,492260.9773,30,-3.0952737943852755,43.21070162404879
4785343.368,497713.0994,30,-3.0281583259375955,43.22087426900274
4784401.926,491646.1287,30,-3.102845867115556,43.21235405880595
4786163.078,498631.2658,30,-3.016855090006248,43.22825776474491
4783722.716,493142.4389,30,-3.084416135845914,43.20625301934814
4786512.183,498867.3577,30,-3.0139484855345966,43.23140175147581
4784342.584,492418.6056,30,-3.0933349766095524,43.211827853221486
4782873.457,495204.3598,30,-3.059026665295787,43.19862155352289
4783911.658,496246.6357,30,-3.0462049743533957,43.20797621064081
4784361.408,492396.6883,30,-3.0936050606096375,43.211997138071574
4784385.055,492338.4471,30,-3.0943224005061793,43.21220948434141
4784357.244,492411.9607,30,-3.093416983723773,43.21195979599916
4786932.378,498443.2822,30,-3.019172159482539,43.23518473450839
4783994.952,492354.4873,30,-3.09411952613015,43.20869686853895
4783141.494,495928.2362,30,-3.0501188830270882,43.20103941533422
4784291.802,491869.0407,30,-3.100099943645316,43.211364854678806
4784458.472,492300.3155,30,-3.094792866982712,43.21287019752712
4784244.204,492266.2868,30,-3.095208801477443,43.210940421272134
4786636.388,498529.4975,30,-3.0181095635539874,43.232519600224244
4784648.238,493693.6107,30,-3.077641823511351,43.21459191864482
4783118.485,496203.6634,30,-3.046728523600381,43.200833659494755
4786024.273,497744.6337,30,-3.0277728311956795,43.227005733563075
4784129.127,496592.8466,30,-3.0419443634057584,43.20993610826705
4784598.199,492281.4936,30,-3.0950265416135663,43.21412821073812
4786652.891,498527.0081,30,-3.018140265139129,43.23266820030686
4786652.891,498527.0081,30,-3.018140265139129,43.23266820030686
NaN,NaN,30,NaN,NaN
4783679.843,496191.7833,30,-3.0468786241349894,43.20588849732556
4784286.912,495660.2742,30,-3.0534261963315554,43.21135213823937
4783319.813,496451.7657,30,-3.0436759646098825,43.202647778245996
4785083.389,497773.0421,30,-3.0274192098848864,43.21853340431978
4783045.047,495887.0052,30,-3.05062567251409,43.200170708808834
4782677.097,494851.5764,30,-3.0633670328286455,43.19685105367735
4784333.862,492197.4555,30,-3.0960574410810264,43.211747060295686
4783094.4,495655.7826,30,-3.0534721120454718,43.20061382645394
4785066.628,497559.9599,30,-3.030042690012832,43.21838181693081
4783144.276,495978.728,30,-3.049497405615019,43.20106473717554
4783274.355,495823.061,30,-3.0514144768453324,43.20223522343526
4784587.327,492185.5945,30,-3.0962070497316554,43.21402932443882
4783284.257,495812.0448,30,-3.051550151679804,43.202324327624275
4784175.528,491512.1832,30,-3.1044914089050852,43.21031390898019
4782563.963,496005.9577,30,-3.0491580431639074,43.195839294367886
NaN,NaN,30,NaN,NaN
4785725.585,497963.8583,30,-3.0250721730800416,43.22431675128829
4803691.179,510891.6147,30,-2.8655294091112418,43.38601358417334
4784343.76,491645.74,30,-3.1028497723210937,43.21183028473455
4783042.83,496012.44,30,-3.049081716124069,43.20015141800693
4804052.004,529942.091,30,-2.6303110135719474,43.38874416356399
4804744.38,529532.4634,30,-2.6353311239261514,43.39499475378565
4803168.007,529961.5464,30,-2.6301192050147075,43.38078361730459
4805176.058,528886.1492,30,-2.643288902000277,43.39890687624446
4804317.455,529827.1801,30,-2.6317152945373894,43.39113893826195
4805362.751,527576.0103,30,-2.6594579254719233,43.40063723422957
4803781.245,529420.9721,30,-2.6367595943954876,43.38632678643105
4804317.455,529827.1801,30,-2.6317152945373894,43.39113893826195
4803781.245,529420.9721,30,-2.6367595943954876,43.38632678643105
4803553.591,530502.895,30,-2.623414808154888,43.384233719022205
4802548.126,527900.712,30,-2.6555917090166967,43.375281454824346
4803953.822,530466.8638,30,-2.6238373522474685,43.38783897741181
4804400.398,529792.0818,30,-2.6321441375106422,43.391887175489714
4804402.943,530046.2177,30,-2.629006134993404,43.39189995527079
4804511.488,527825.3816,30,-2.656421750081368,43.39296299411703
4804218.326,529882.3413,30,-2.631039631889662,43.390244157071
4804066.077,529834.3425,30,-2.6316405682294386,43.388875173534686
4804977.926,529571.6623,30,-2.6348344754175783,43.39709612333826
4804091.573,529906.5031,30,-2.6307482383909018,43.38910187376805
4806074.925,526619.115,30,-2.6712399610007056,43.40708444217484
4804428.753,529450.7121,30,-2.6363575680623206,43.39215597203401
4804050.24,529952.5315,30,-2.630182206021108,43.38872786323695
4804700.797,529742.0664,30,-2.6327453537093413,43.39459403811172
4804178.012,530365.4245,30,-2.6250773155088,43.38986176014602
4804376.808,529555.5077,30,-2.6350664374290234,43.3916841226184
4805183.43,527477.6167,30,-2.6606819989917456,43.39902618572239
4806324.522,526089.4972,30,-2.6777690024067726,43.40935050579936
4806324.522,526089.4972,30,-2.6777690024067726,43.40935050579936
4804134.07,529732.32,30,-2.632896501879828,43.389491452499705
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4778735.534,519768.2767,30,-2.7568330362248163,43.161117188316766
NaN,NaN,30,NaN,NaN
4778993.621,518205.2027,30,-2.7760515648132826,43.16348044826031
4779546.821,518003.2578,30,-2.7785177438172015,43.16846671741214
4779256.736,517395.9778,30,-2.785997777809547,43.16586878863341
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4779336.478,519000.0763,30,-2.7662618599863285,43.16654823529018
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4779121.775,519836.8505,30,-2.7559756841903575,43.164593396779345
4779554.094,518292.963,30,-2.7749534773126756,43.16852525433801
NaN,NaN,30,NaN,NaN
4779310.076,518043.203,30,-2.778034047052091,43.16633393353095
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4778824.491,517934.8922,30,-2.7793822026882338,43.1619639321018
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4779327.688,518223.5664,30,-2.7758146684063103,43.166488199375564
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4778734.032,518102.5202,30,-2.7773231776850738,43.161145375375966
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4779586.341,517965.2791,30,-2.778983684323285,43.16882348889903
4779900.086,517988.8226,30,-2.7786838440793304,43.171648125716935
4779821.828,518414.4562,30,-2.773449925986155,43.17093318300537
4778923.23,519581.2902,30,-2.7591264727248292,43.162812209987436
NaN,NaN,30,NaN,NaN
NaN,NaN,30,NaN,NaN
4779035.881,519624.7937,30,-2.758587337598212,43.163825476524494
4778827.502,518282.6944,30,-2.775103807014987,43.16198271608897
4779175.755,517946.2218,30,-2.779231448534663,43.165126713188954
4779145.833,518488.4197,30,-2.7725625576001565,43.164844208679924
4779039.107,519580.3011,30,-2.7591345405086276,43.16385567935623
4779420.497,518761.6983,30,-2.7691915041586057,43.167310758857134
4779013.472,518547.9472,30,-2.7718347145304514,43.163650871712925
4779016.362,518532.9642,30,-2.772018927858106,43.163677262867424
4779025.315,518184.7562,30,-2.7763020410310206,43.16376633725309
4781236.24,518278.07,30,-2.7750811090133536,43.18367290695619
4800472.154,539230.7149,30,-2.515886252067993,43.35608233379473
4800432.559,539283.8335,30,-2.5152336205454238,43.35572303588722
4800895.338,537019.6084,30,-2.5431422202988503,43.360005020446984
4800209.906,534109.7404,30,-2.579094475786936,43.35397100247115
4800628.752,539953.3073,30,-2.506958242889368,43.35745428208349
4800406.003,535458.2432,30,-2.5624420752543897,43.35567426484028
4800675.016,540019.0128,30,-2.506144058602728,43.35786735373966
4799890.571,537101.1608,30,-2.5422038328753835,43.350953831638336
4801563.67,538944.5838,30,-2.5193394543108747,43.36592545613257
4800541.487,535847.7666,30,-2.5576265992846916,43.35687570778471
4799880.217,535823.3795,30,-2.557970754196081,43.35092262237421
4800669.708,539925.6506,30,-2.5072965427292595,43.35782452851813
4801460.561,539044.5203,30,-2.518113413369094,43.364991852396415
4800514.371,536132.6776,30,-2.554112594423548,43.35661789567256
4799704.175,535011.5056,30,-2.567999529537917,43.349375768227034
4800619.094,536670.0626,30,-2.5474743067007792,43.357534802135646
4801466.329,536717.6308,30,-2.546830534075766,43.36516118332664
4801439.368,538839.8805,30,-2.5206404886945846,43.364811639935915
4800886.744,536113.6892,30,-2.5543223696390487,43.35997174914244
4801773.71,537163.4951,30,-2.5413069887904407,43.36790697422203
4801308.414,536608.2837,30,-2.5481906088250867,43.36374461898825
4800711.368,539283.0709,30,-2.5152230456491234,43.35823352881676
4800463.068,539972.869,30,-2.506728936166155,43.35596139053383
4800536.651,539398.9168,30,-2.5138060483668747,43.3566542734352
4801520.744,539170.8884,30,-2.5165495321346247,43.36552716985443
4801387.404,539342.5928,30,-2.5144399925156784,43.36431757370778
NaN,NaN,30,NaN,NaN
4801682.572,539377.5925,30,-2.5139868289673024,43.36697348731847
4801411.977,539044.3905,30,-2.5181184780461106,43.3645543993234
4800868.991,536543.648,30,-2.5490176093211057,43.35979109747393
4800454.699,539237.8995,30,-2.5157988456604574,43.35592479007461
4801083.474,537016.8638,30,-2.543163380038486,43.36169917626328
NaN,NaN,30,NaN,NaN
4800477.944,539987.9799,30,-2.506541386837938,43.35609453255859
4800479.557,539987.2352,30,-2.5065504585428946,43.35610909597062
4800132.729,539452.7812,30,-2.5131704448955743,43.353014449678376
4801303.962,537114.1589,30,-2.541947732170421,43.36367969836109
4800897.236,537088.0618,30,-2.5422973371049586,43.36001873293101
4801283.308,537111.0129,30,-2.5419879570809436,43.3634938805291
NaN,NaN,30,NaN,NaN
4801139.894,536942.634,30,-2.544075640319703,43.362210850556075
4799831.727,537168.3358,30,-2.5413789672617084,43.3504206650251
4800760.149,539305.9856,30,-2.514936775340288,43.358671563820046
4800767.379,539303.5613,30,-2.5149661732718904,43.35873679106845
4800757.952,539293.8379,30,-2.5150868386792595,43.35865241727107
4801380.87,536721.57,30,-2.5467876465094212,43.36439149801124
4780663.706,529808.0581,30,-2.6332331978968306,43.178150568617575
4780512.591,529894.2604,30,-2.6321807293343786,43.17678642983847
4779755.647,527167.835,30,-2.6657632795292026,43.17007332987292
4780630.403,529669.6633,30,-2.634937799333013,43.17785613353032
4780630.403,529669.6633,30,-2.634937799333013,43.17785613353032
4782007.835,529269.0014,30,-2.639794621011492,43.19027501093575
4783864.656,527499.5066,30,-2.6614784919239844,43.207061465141365
4781973.335,528360.5776,30,-2.6509759011439993,43.18999900274708
4780116.278,530781.8555,30,-2.621282034499952,43.17318215315196
4782633.726,526600.5239,30,-2.6726041464817594,43.196009611950785
4782652.45,526585.7944,30,-2.672784531518485,43.196178733346464
4782469.233,526430.1652,30,-2.6747087340040108,43.19453439309724
4779733.779,527119.3558,30,-2.6663607646929885,43.16987815650605
4779363.197,528247.5557,30,-2.6525001080543342,43.16649987636128
4783983.798,527561.0196,30,-2.6607153280488025,43.20813204864855
4781814.936,527503.2301,30,-2.661534686789668,43.1886043784092
4780539.495,527898.0698,30,-2.6567400734446687,43.177105013768816
4781118.102,530093.7904,30,-2.6296928112790012,43.18223090679423
4780434.681,529155.6292,30,-2.641272784705264,43.176113734220706
4781068.82,529635.9265,30,-2.635329402222815,43.18180523743228
4782371.654,529420.979,30,-2.6379049448651832,43.19354515441699
4783632.473,527992.3844,30,-2.655422994619463,43.20495263590359
4779774.05,526985.9791,30,-2.667999656901756,43.1702455566662
4780630.403,529669.6633,30,-2.634937799333013,43.17785613353032
4780748.889,528106.4948,30,-2.654165001335409,43.17898280988278
4781083.529,529640.956,30,-2.6352667269188568,43.181937489123186
4780715.225,528140.4547,30,-2.6537488637491387,43.1786784137605
4781639.33,526858.2601,30,-2.6694803362564286,43.18704631445663
4780741.792,530122.4872,30,-2.6293601990761575,43.178841236052605
4783143.246,526992.4124,30,-2.667756019392197,43.20058374478358
4783776.411,527895.7495,30,-2.656605247258617,43.20625231708947
4780128.924,528631.02,30,-2.647743215335434,43.17338055683807
4779755.377,527210.8756,30,-2.665233787657572,43.170069350551636
4780774.315,528072.6963,30,-2.6545795753055117,43.17921301824029
4780378.874,529857.9129,30,-2.6326351583068006,43.17558379498898
4781588.587,529180.8273,30,-2.6409018654656813,43.18650325496626
4779798.501,527194.4687,30,-2.6654335133071725,43.170458258253085
4780783.415,528492.2349,30,-2.6494169887974826,43.17927925908005
4780421.247,528845.4149,30,-2.6450902510708207,43.17600466924788
4780459.64,528350.6576,30,-2.651175592879973,43.17636910556973
4781086.44,529201.8655,30,-2.640669496265462,43.18198079808302
4780512.776,527907.0388,30,-2.6566310682447374,43.17686408741555
4779916.062,526768.4824,30,-2.6706685388436964,43.171532061148426
4780517.062,529380.6936,30,-2.638499298399047,43.176846829105905
4782079.754,526374.8702,30,-2.6754078579376177,43.191029207302705
4781408.864,527630.4294,30,-2.659989645685189,43.18494320601643
4785169.49,527589.0518,30,-2.660310996074874,43.21880770089204
4780595.619,529836.2578,30,-2.632889900723656,43.17753635795051
4781813.619,527530.2607,30,-2.661202109132507,43.18859153474278
NaN,NaN,30,NaN,NaN
4780576.5,530079.627,30,-2.6298965478176535,43.17735455139939
4780913.591,528794.471,30,-2.6456914129152254,43.18043999067723
4780636.756,529575.486,30,-2.6360962153217145,43.17791703137872
4780621.582,529631.2941,30,-2.6354103657931747,43.17777820908104
4779800.326,528517.835,30,-2.6491526794943434,43.17042592572153
